CAMIS,Now_Crit,CUISINE,BORO,ZIPCODE,CBoard,Past_Crit
50041229,True,Spanish,Brooklyn,11208.0,305.0,True
50041245,True,Frozen Desserts,Queens,11103.0,401.0,True
50041253,True,American,Queens,11378.0,402.0,True
50041266,True,"Juice, Smoothies, Fruit Salads",Brooklyn,11214.0,311.0,True
50041280,True,Coffee/Tea,Queens,11385.0,405.0,True
50041299,True,Bagels/Pretzels,Manhattan,10010.0,106.0,False
50041309,False,Japanese,Brooklyn,11201.0,302.0,True
50041311,False,Caribbean,Brooklyn,11236.0,318.0,True
50041320,True,Pizza,Brooklyn,11204.0,312.0,True
50041322,True,American,Manhattan,10024.0,107.0,True
50041341,False,Asian/Asian Fusion,Manhattan,11691.0,414.0,True
50041369,True,Japanese,Queens,11415.0,409.0,True
50041388,True,Bakery Products/Desserts,Manhattan,10002.0,103.0,True
50041401,True,Caribbean,Brooklyn,11239.0,305.0,True
50041424,True,Tex-Mex,Bronx,10465.0,210.0,True
50041455,False,Donuts,Brooklyn,11217.0,302.0,True
50041457,False,Donuts,Brooklyn,11216.0,303.0,True
50041477,True,Chinese,Queens,11355.0,407.0,True
50041486,True,Asian/Asian Fusion,Brooklyn,11201.0,302.0,True
50041493,True,Thai,Bronx,10475.0,210.0,True
50041569,True,Indian,Staten Island,10301.0,501.0,True
50041578,True,Creole,Brooklyn,11217.0,302.0,True
50041579,True,Mediterranean,Queens,11422.0,413.0,True
50041581,True,Coffee/Tea,Brooklyn,11231.0,306.0,True
50041590,True,American,Bronx,10455.0,201.0,True
50041593,True,American,Brooklyn,11238.0,302.0,False
50041597,True,Bakery Products/Desserts,Queens,11372.0,403.0,True
50041609,True,Vegetarian,Brooklyn,11238.0,308.0,True
50041617,True,Bangladeshi,Queens,11372.0,403.0,True
50041619,True,Caribbean,Brooklyn,11213.0,308.0,True
50041630,True,Asian/Asian Fusion,Manhattan,10009.0,103.0,True
50041641,True,Japanese,Manhattan,10025.0,107.0,True
50041646,True,American,Manhattan,10011.0,104.0,True
50041653,True,Bagels/Pretzels,Manhattan,10009.0,103.0,True
50041663,True,Peruvian,Queens,11372.0,403.0,True
50041683,True,Chinese,Queens,11377.0,402.0,True
50041687,True,Chinese,Queens,11432.0,408.0,True
50041697,False,Coffee/Tea,Manhattan,10065.0,108.0,True
50041701,True,Japanese,Manhattan,10024.0,107.0,True
50041709,True,Sandwiches,Manhattan,10001.0,105.0,True
50041718,True,American,Brooklyn,11221.0,304.0,True
50041720,True,Filipino,Manhattan,10010.0,106.0,True
50041754,True,Pizza,Manhattan,10025.0,107.0,True
50041760,True,Frozen Desserts,Brooklyn,11220.0,307.0,True
50041799,False,American,Manhattan,10012.0,102.0,False
50041809,True,American,Queens,11368.0,403.0,True
50041812,True,Salads,Manhattan,10003.0,105.0,True
50041815,True,Salads,Manhattan,10023.0,107.0,True
50041835,True,Asian/Asian Fusion,Queens,11377.0,402.0,True
50041843,True,Japanese,Manhattan,10036.0,104.0,True
50041846,False,Sandwiches,Brooklyn,11217.0,306.0,True
50041853,True,American,Manhattan,10022.0,105.0,True
50041875,True,Mexican,Brooklyn,11230.0,312.0,True
50041950,True,Coffee/Tea,Manhattan,10005.0,101.0,True
50041952,True,Latin American,Queens,11691.0,414.0,True
50041958,True,Chinese,Queens,11691.0,414.0,True
50041966,True,Korean,Manhattan,10016.0,105.0,False
50041989,True,Japanese,Manhattan,10019.0,104.0,True
50041997,True,Pizza,Queens,11362.0,411.0,True
50042004,False,Seafood,Manhattan,11691.0,414.0,False
50042006,True,Coffee/Tea,Manhattan,10003.0,103.0,True
50042007,True,Tex-Mex,Brooklyn,11205.0,302.0,True
50042010,True,American,Queens,11106.0,401.0,False
50042012,True,Eastern European,Brooklyn,11223.0,315.0,True
50042037,False,Japanese,Brooklyn,11211.0,301.0,True
50042041,True,Chinese,Brooklyn,11220.0,307.0,True
50042067,True,Thai,Manhattan,10029.0,111.0,True
50042074,True,Chinese,Staten Island,10304.0,501.0,True
50042077,True,Japanese,Manhattan,10118.0,105.0,True
50042083,False,Sandwiches,Brooklyn,11226.0,317.0,True
50042084,True,Chinese,Queens,11373.0,404.0,True
50042099,True,Coffee/Tea,Manhattan,10013.0,102.0,True
50042114,True,Mediterranean,Manhattan,10019.0,104.0,True
50042128,True,Italian,Bronx,10458.0,206.0,True
50042132,True,Latin American,Bronx,10465.0,210.0,False
50042176,True,American,Manhattan,10019.0,105.0,True
50042177,True,Bangladeshi,Brooklyn,11218.0,312.0,True
50042180,True,Pizza,Bronx,10459.0,202.0,True
50042187,True,French,Manhattan,10009.0,103.0,True
50042223,False,Coffee/Tea,Queens,11374.0,406.0,True
50042225,True,French,Brooklyn,11221.0,304.0,True
50042275,True,Thai,Manhattan,10017.0,106.0,True
50042290,True,Chinese,Manhattan,10013.0,102.0,True
50042302,True,Chinese,Staten Island,10302.0,501.0,True
50042319,True,Caribbean,Brooklyn,11238.0,308.0,True
50042336,True,Caribbean,Queens,11434.0,412.0,True
50042352,True,Mediterranean,Brooklyn,11225.0,309.0,True
50042362,True,Italian,Brooklyn,11209.0,310.0,True
50042380,True,Italian,Manhattan,10036.0,104.0,True
50042385,True,Tex-Mex,Manhattan,10009.0,106.0,False
50042386,True,Tex-Mex,Queens,11372.0,403.0,False
50042394,True,American,Manhattan,10019.0,105.0,True
50042397,True,Chicken,Manhattan,10003.0,103.0,True
50042398,True,Italian,Brooklyn,11211.0,301.0,True
50042404,True,Thai,Queens,11372.0,403.0,True
50042411,False,Japanese,Manhattan,10033.0,112.0,True
50042441,False,Hamburgers,Brooklyn,11210.0,314.0,False
50042450,True,Frozen Desserts,Staten Island,10310.0,501.0,True
50042460,True,Chinese,Queens,11369.0,403.0,True
50042465,True,Latin American,Brooklyn,11208.0,305.0,True
50042487,True,Hamburgers,Brooklyn,11212.0,316.0,True
50042497,True,French,Manhattan,10003.0,103.0,True
50042501,True,French,Manhattan,10012.0,102.0,False
50042533,False,American,Manhattan,10038.0,101.0,True
50042535,True,Bakery Products/Desserts,Queens,11372.0,404.0,True
50042549,True,Chinese,Manhattan,10002.0,103.0,True
50042550,True,American,Manhattan,11691.0,414.0,True
50042551,False,Chinese,Brooklyn,11235.0,315.0,True
50042555,True,Jewish/Kosher,Manhattan,10038.0,101.0,True
50042556,True,Coffee/Tea,Manhattan,10118.0,105.0,False
50042574,True,Latin American,Bronx,10454.0,201.0,True
50042596,True,Japanese,Queens,11361.0,411.0,True
50042621,True,Thai,Manhattan,10032.0,112.0,True
50042632,True,American,Brooklyn,11209.0,310.0,True
50042642,True,Asian/Asian Fusion,Brooklyn,11201.0,302.0,True
50042658,True,Latin American,Manhattan,10032.0,112.0,True
50042664,True,American,Manhattan,10002.0,103.0,True
50042671,False,Coffee/Tea,Manhattan,10025.0,107.0,True
50042695,True,"Juice, Smoothies, Fruit Salads",Bronx,10466.0,212.0,True
50042698,True,Coffee/Tea,Manhattan,10003.0,103.0,True
50042713,True,American,Manhattan,10016.0,105.0,True
50042734,True,Middle Eastern,Queens,11430.0,483.0,True
50042744,True,Mexican,Brooklyn,11208.0,305.0,True
50042747,False,Chinese,Queens,11354.0,407.0,True
50042767,True,Bangladeshi,Queens,11432.0,412.0,True
50042768,True,Pizza,Queens,11416.0,409.0,True
50042774,True,American,Manhattan,10016.0,105.0,True
50042777,True,African,Bronx,10451.0,203.0,True
50042783,False,Donuts,Queens,11358.0,407.0,True
50042788,True,Chinese,Brooklyn,11209.0,310.0,True
50042800,True,American,Manhattan,10014.0,102.0,True
50042802,True,Mexican,Queens,11104.0,402.0,True
50042803,False,Coffee/Tea,Manhattan,10001.0,105.0,True
50042805,True,Pizza,Queens,11419.0,409.0,True
50042810,True,Asian/Asian Fusion,Brooklyn,11215.0,306.0,True
50042812,True,Italian,Manhattan,10028.0,108.0,True
50042826,False,Mexican,Bronx,10465.0,210.0,False
50042840,True,Donuts,Manhattan,10027.0,110.0,True
50042914,True,Greek,Queens,11105.0,401.0,True
50042927,True,Tex-Mex,Manhattan,10014.0,102.0,True
50042937,True,Seafood,Manhattan,10065.0,108.0,True
50042943,True,English,Queens,11101.0,402.0,True
50042946,True,American,Brooklyn,11206.0,301.0,True
50042951,True,Indian,Queens,11432.0,412.0,True
50042980,True,Spanish,Queens,11432.0,412.0,True
50042981,False,Coffee/Tea,Manhattan,10014.0,102.0,False
50043003,True,Korean,Manhattan,10016.0,105.0,True
50043011,True,American,Manhattan,10002.0,103.0,True
50043021,True,Chicken,Queens,11004.0,413.0,True
50043035,True,Sandwiches,Queens,11421.0,409.0,True
50043049,True,American,Bronx,10461.0,211.0,True
50043058,True,Thai,Brooklyn,11238.0,302.0,True
50043059,True,American,Manhattan,10013.0,101.0,True
50043074,True,American,Queens,11375.0,406.0,True
50043079,True,Coffee/Tea,Manhattan,10128.0,108.0,True
50043100,True,Coffee/Tea,Manhattan,10018.0,105.0,True
50043130,True,Asian/Asian Fusion,Manhattan,10003.0,103.0,True
50043137,True,Coffee/Tea,Brooklyn,11211.0,301.0,True
50043143,True,Pancakes/Waffles,Queens,11354.0,407.0,True
50043155,True,"Juice, Smoothies, Fruit Salads",Bronx,10461.0,210.0,True
50043173,True,American,Brooklyn,11209.0,310.0,True
50043178,False,Chicken,Brooklyn,11239.0,305.0,True
50043179,True,Pizza,Manhattan,10024.0,107.0,True
50043181,True,Mexican,Brooklyn,11218.0,312.0,True
50043183,True,Tex-Mex,Manhattan,10025.0,107.0,True
50043186,True,American,Manhattan,10025.0,107.0,True
50043201,True,Italian,Queens,11104.0,402.0,False
50043205,True,Peruvian,Brooklyn,11215.0,306.0,True
50043207,True,American,Brooklyn,11238.0,302.0,True
50043208,True,Mexican,Queens,11356.0,407.0,True
50043211,True,American,Manhattan,10019.0,105.0,True
50043213,True,African,Brooklyn,11233.0,316.0,True
50043234,True,Tex-Mex,Brooklyn,11223.0,311.0,True
50043236,True,Coffee/Tea,Brooklyn,11220.0,307.0,True
50043252,True,American,Manhattan,10018.0,105.0,False
50043260,True,Irish,Manhattan,10024.0,107.0,True
50043263,True,Pizza,Brooklyn,11225.0,309.0,True
50043277,True,Hawaiian,Manhattan,10018.0,105.0,True
50043293,True,Southeast Asian,Manhattan,10012.0,102.0,True
50043301,True,Mexican,Bronx,10455.0,201.0,True
50043303,True,Hamburgers,Queens,11372.0,403.0,True
50043311,False,"Juice, Smoothies, Fruit Salads",Bronx,10457.0,204.0,True
50043313,True,"Juice, Smoothies, Fruit Salads",Bronx,10462.0,209.0,True
50043322,True,Mexican,Queens,11372.0,403.0,True
50043327,True,Chinese,Brooklyn,11204.0,311.0,True
50043349,True,Chinese,Brooklyn,11226.0,314.0,True
50043350,True,Chinese,Staten Island,10309.0,503.0,True
50043374,True,American,Manhattan,10036.0,104.0,True
50043384,True,Hamburgers,Bronx,10472.0,209.0,True
50043385,True,Latin American,Manhattan,10002.0,103.0,True
50043393,False,Pizza,Brooklyn,11222.0,301.0,True
50043399,True,Japanese,Manhattan,10002.0,103.0,True
50043413,True,Japanese,Manhattan,10003.0,103.0,True
50043433,True,Chinese,Queens,11354.0,407.0,True
50043434,True,American,Manhattan,10019.0,104.0,True
50043445,True,American,Manhattan,10032.0,112.0,False
50043453,True,Chinese,Brooklyn,11212.0,316.0,True
50043459,True,Japanese,Brooklyn,11229.0,315.0,True
50043487,True,Donuts,Brooklyn,11203.0,317.0,False
50043494,True,Chinese,Queens,11375.0,406.0,True
50043495,True,Latin American,Brooklyn,11207.0,304.0,True
50043497,True,Pizza,Brooklyn,11221.0,303.0,True
50043498,True,Southeast Asian,Manhattan,10013.0,102.0,True
50043521,True,Sandwiches,Manhattan,10036.0,104.0,True
50043523,True,Other,Brooklyn,11219.0,312.0,True
50043525,False,American,Brooklyn,11238.0,302.0,True
50043566,True,American,Manhattan,11691.0,414.0,True
50043586,True,Donuts,Manhattan,10032.0,112.0,True
50043598,True,Hamburgers,Queens,11373.0,404.0,True
50043617,True,American,Queens,11385.0,405.0,False
50043628,True,American,Manhattan,10040.0,112.0,True
50043658,True,Chinese,Brooklyn,11205.0,302.0,True
50043664,True,American,Manhattan,10014.0,102.0,True
50043665,True,Mexican,Brooklyn,11220.0,307.0,True
50043671,True,American,Brooklyn,11215.0,306.0,True
50043677,True,Coffee/Tea,Queens,11372.0,403.0,True
50043693,True,"Juice, Smoothies, Fruit Salads",Bronx,10455.0,201.0,True
50043694,True,Mediterranean,Brooklyn,11222.0,301.0,True
50043696,True,Spanish,Bronx,10463.0,208.0,True
50043698,True,Coffee/Tea,Manhattan,10011.0,102.0,True
50043705,True,Chicken,Brooklyn,11237.0,304.0,True
50043707,True,Chinese,Queens,11693.0,414.0,True
50043710,True,Pizza,Brooklyn,11226.0,314.0,True
50043712,True,American,Brooklyn,11215.0,307.0,True
50043714,False,Coffee/Tea,Manhattan,10001.0,105.0,True
50043723,True,Japanese,Queens,11105.0,401.0,True
50043733,True,American,Queens,11414.0,410.0,True
50043735,True,Pancakes/Waffles,Queens,11432.0,408.0,True
50043736,True,Japanese,Manhattan,10031.0,109.0,False
50043739,True,Indian,Brooklyn,11211.0,301.0,True
50043740,True,Thai,Brooklyn,11249.0,301.0,True
50043741,True,Jewish/Kosher,Brooklyn,11223.0,315.0,True
50043755,True,Australian,Manhattan,10013.0,101.0,True
50043757,True,Asian/Asian Fusion,Bronx,10462.0,211.0,True
50043772,False,American,Manhattan,10025.0,107.0,True
50043775,True,Chinese,Brooklyn,11225.0,309.0,True
50043778,True,Latin American,Brooklyn,11207.0,305.0,True
50043790,True,Latin American,Queens,11372.0,404.0,True
50043792,True,Caribbean,Bronx,10453.0,205.0,True
50043812,False,American,Brooklyn,11206.0,304.0,True
50043818,False,Hotdogs,Manhattan,10014.0,102.0,True
50043823,True,Japanese,Queens,11375.0,406.0,True
50043829,True,Asian/Asian Fusion,Brooklyn,11249.0,301.0,True
50043848,False,Mexican,Bronx,10461.0,210.0,True
50043851,True,Spanish,Queens,11368.0,403.0,True
50043852,True,French,Manhattan,10003.0,105.0,True
50043859,False,Chinese,Bronx,10459.0,202.0,True
50043862,True,Frozen Desserts,Bronx,10463.0,208.0,True
50043865,True,Coffee/Tea,Manhattan,10003.0,102.0,False
50043868,True,Jewish/Kosher,Brooklyn,11223.0,315.0,False
50043873,True,Coffee/Tea,Brooklyn,11214.0,311.0,True
50043882,True,Asian/Asian Fusion,Queens,11355.0,407.0,True
50043895,True,American,Queens,11105.0,401.0,True
50043897,True,Caribbean,Bronx,10466.0,212.0,True
50043911,True,Coffee/Tea,Brooklyn,11215.0,307.0,False
50043915,True,Donuts,Brooklyn,11237.0,304.0,True
50043918,True,Donuts,Manhattan,10002.0,103.0,True
50043919,True,Chinese,Brooklyn,11207.0,318.0,True
50043922,True,Pizza,Queens,11385.0,405.0,True
50043940,True,Indian,Manhattan,10012.0,102.0,True
50043941,True,American,Manhattan,10001.0,104.0,True
50043950,True,American,Bronx,10454.0,201.0,True
50043957,True,Chinese,Brooklyn,11220.0,312.0,False
50043962,True,American,Queens,11694.0,414.0,True
50043965,True,Other,Bronx,10463.0,208.0,True
50043970,True,Latin American,Bronx,10455.0,201.0,True
50043973,True,Mediterranean,Manhattan,10004.0,101.0,True
50043976,True,Italian,Brooklyn,11218.0,307.0,True
50043979,True,American,Manhattan,10017.0,106.0,True
50043980,True,Jewish/Kosher,Brooklyn,11205.0,303.0,True
50043985,True,Thai,Manhattan,10012.0,102.0,True
50043999,True,Greek,Queens,11102.0,401.0,True
50044003,False,Asian/Asian Fusion,Manhattan,10002.0,103.0,True
50044006,True,Chicken,Brooklyn,11220.0,307.0,True
50044007,True,Latin American,Bronx,10468.0,207.0,True
50044008,True,Sandwiches,Queens,11106.0,401.0,True
50044012,True,American,Queens,11105.0,401.0,True
50044013,False,Hamburgers,Bronx,10469.0,212.0,True
50044015,True,Chinese,Queens,11691.0,414.0,True
50044017,True,"Juice, Smoothies, Fruit Salads",Brooklyn,11212.0,316.0,True
50044020,True,American,Manhattan,10021.0,108.0,True
50044024,True,Thai,Brooklyn,11201.0,306.0,True
50044041,True,American,Queens,11417.0,410.0,True
50044049,True,Italian,Manhattan,10022.0,106.0,True
50044054,True,American,Brooklyn,11206.0,301.0,False
50044061,True,American,Queens,11357.0,407.0,True
50044072,True,Mexican,Brooklyn,11223.0,312.0,True
50044089,True,Bakery Products/Desserts,Manhattan,10013.0,102.0,True
50044118,True,Pizza,Queens,11416.0,409.0,True
50044131,True,Spanish,Brooklyn,11237.0,304.0,True
50044140,True,Coffee/Tea,Manhattan,10023.0,107.0,True
50044153,True,Japanese,Manhattan,10011.0,102.0,True
50044163,True,American,Bronx,10472.0,209.0,True
50044182,True,American,Brooklyn,11218.0,312.0,True
50044184,True,Southeast Asian,Manhattan,10036.0,105.0,True
50044186,True,Bakery Products/Desserts,Queens,11105.0,401.0,True
50044207,True,Southeast Asian,Brooklyn,11209.0,310.0,True
50044208,True,Italian,Manhattan,10013.0,102.0,True
50044219,True,Japanese,Manhattan,10012.0,102.0,True
50044225,True,Asian/Asian Fusion,Queens,11103.0,401.0,True
50044232,True,Coffee/Tea,Brooklyn,11216.0,303.0,True
50044234,True,Soups/Salads/Sandwiches,Manhattan,10016.0,105.0,True
50044246,True,Bakery Products/Desserts,Manhattan,10013.0,103.0,True
50044248,True,Sandwiches,Queens,11418.0,409.0,True
50044250,True,Japanese,Queens,11375.0,406.0,True
50044252,True,American,Manhattan,10005.0,101.0,True
50044253,False,Continental,Manhattan,10009.0,103.0,False
50044258,True,Chicken,Bronx,11691.0,414.0,True
50044260,False,Hamburgers,Bronx,11691.0,414.0,True
50044262,True,Mexican,Queens,11103.0,401.0,True
50044265,True,Chinese,Queens,11373.0,404.0,True
50044289,True,Chinese,Manhattan,10013.0,103.0,True
50044307,True,Frozen Desserts,Manhattan,10036.0,104.0,True
50044312,True,Chinese,Brooklyn,11235.0,313.0,True
50044330,True,Mediterranean,Queens,11367.0,408.0,True
50044336,True,Chinese,Manhattan,10029.0,111.0,True
50044340,True,American,Manhattan,10004.0,101.0,True
50044343,True,Thai,Queens,11373.0,404.0,True
50044345,True,Donuts,Manhattan,10007.0,101.0,True
50044346,True,Japanese,Manhattan,10022.0,105.0,True
50044351,True,Chinese,Manhattan,10025.0,107.0,True
50044355,True,American,Brooklyn,11237.0,304.0,False
50044368,True,Chinese,Brooklyn,11236.0,318.0,True
50044393,True,Japanese,Brooklyn,11211.0,301.0,True
50044395,True,Korean,Brooklyn,11217.0,306.0,False
50044403,True,Chinese,Brooklyn,11220.0,307.0,True
50044423,True,American,Queens,11435.0,408.0,True
50044433,False,Mediterranean,Manhattan,10022.0,106.0,False
50044438,True,Mexican,Manhattan,10003.0,103.0,True
50044450,True,Sandwiches,Queens,11422.0,413.0,True
50044460,True,Latin American,Queens,11368.0,404.0,True
50044475,False,American,Manhattan,10121.0,105.0,False
50044479,True,Indian,Brooklyn,11205.0,302.0,True
50044483,True,French,Manhattan,10002.0,103.0,True
50044506,True,American,Brooklyn,11218.0,314.0,True
50044507,True,American,Brooklyn,11235.0,315.0,True
50044508,False,Italian,Manhattan,10012.0,102.0,True
50044513,False,American,Manhattan,10121.0,105.0,False
50044515,True,Coffee/Tea,Brooklyn,11209.0,310.0,True
50044518,False,American,Manhattan,10121.0,105.0,False
50044520,False,American,Manhattan,10121.0,105.0,False
50044522,False,American,Manhattan,10121.0,105.0,True
50044531,True,Pizza,Manhattan,10009.0,103.0,False
50044533,False,American,Manhattan,10121.0,105.0,False
50044537,False,American,Manhattan,10121.0,105.0,False
50044540,True,Hotdogs,Manhattan,10121.0,105.0,False
50044543,True,American,Queens,11385.0,405.0,False
50044549,True,Chinese,Brooklyn,11208.0,305.0,True
50044550,True,Chinese,Queens,11354.0,407.0,True
50044553,True,Spanish,Queens,11104.0,402.0,False
50044559,True,American,Manhattan,10171.0,105.0,False
50044574,True,American,Manhattan,10018.0,105.0,True
50044577,False,Hamburgers,Bronx,10460.0,203.0,True
50044578,True,Eastern European,Brooklyn,11235.0,315.0,True
50044585,False,American,Manhattan,10121.0,105.0,True
50044587,False,Bottled Beverages,Manhattan,10121.0,105.0,False
50044588,False,American,Manhattan,10121.0,105.0,True
50044589,False,American,Manhattan,10121.0,105.0,True
50044590,True,Hamburgers,Manhattan,10121.0,105.0,False
50044592,True,Chicken,Manhattan,10121.0,105.0,True
50044593,False,American,Manhattan,10121.0,105.0,True
50044594,False,Hotdogs,Manhattan,10121.0,105.0,False
50044595,False,Hotdogs/Pretzels,Manhattan,10121.0,105.0,True
50044598,False,Hotdogs/Pretzels,Manhattan,10121.0,105.0,False
50044599,False,Hotdogs/Pretzels,Manhattan,10121.0,105.0,False
50044600,True,Hotdogs/Pretzels,Manhattan,10121.0,105.0,False
